          22  -1.9514724612236023E-002 -0.70697212219238281      -0.70697212219238281       -1.9514724612236023E-002 -0.70697212219238281      -0.70697212219238281     
          43  -3.3151321113109589E-002 -0.76130312681198120      -0.64754807949066162       -3.3151321113109589E-002 -0.76130312681198120      -0.64754807949066162     
          64  -4.6239782124757767E-002 -0.81170195341110229      -0.58223867416381836       -4.6239782124757767E-002 -0.81170195341110229      -0.58223867416381836     
          85  -5.8464858680963516E-002 -0.85741734504699707      -0.51128989458084106       -5.8464858680963516E-002 -0.85741734504699707      -0.51128989458084106     
         106  -6.9497130811214447E-002 -0.89769631624221802      -0.43509939312934875       -6.9497130811214447E-002 -0.89769631624221802      -0.43509939312934875     
         127  -7.9026892781257629E-002 -0.93181627988815308      -0.35422194004058838       -7.9026892781257629E-002 -0.93181627988815308      -0.35422194004058838     
         148  -8.6769156157970428E-002 -0.95912098884582520      -0.26936593651771545       -8.6769156157970428E-002 -0.95912098884582520      -0.26936593651771545     
         169  -9.2484854161739349E-002 -0.97905415296554565      -0.18138241767883301       -9.2484854161739349E-002 -0.97905415296554565      -0.18138241767883301     
         190  -9.5990970730781555E-002 -0.99119156599044800       -9.1241285204887390E-002  -9.5990970730781555E-002 -0.99119156599044800       -9.1241285204887390E-002
         211  -9.7172468900680542E-002 -0.99526757001876831        3.7657535756352445E-008  -9.7172468900680542E-002 -0.99526757001876831        3.7657535756352445E-008
         232  -9.5990948379039764E-002 -0.99119156599044800        9.1241255402565002E-002  -9.5990948379039764E-002 -0.99119156599044800        9.1241255402565002E-002
         253  -9.2485375702381134E-002 -0.97905421257019043       0.18138165771961212       -9.2485375702381134E-002 -0.97905421257019043       0.18138165771961212     
         274  -8.6769148707389832E-002 -0.95912098884582520       0.26936590671539307       -8.6769148707389832E-002 -0.95912098884582520       0.26936590671539307     
         295  -7.9026557505130768E-002 -0.93181622028350830       0.35422214865684509       -7.9026557505130768E-002 -0.93181622028350830       0.35422214865684509     
         316  -6.9497764110565186E-002 -0.89769619703292847       0.43509939312934875       -6.9497764110565186E-002 -0.89769619703292847       0.43509939312934875     
         337  -5.8465231209993362E-002 -0.85741770267486572       0.51128941774368286       -5.8465231209993362E-002 -0.85741770267486572       0.51128941774368286     
         358  -4.6240717172622681E-002 -0.81170231103897095       0.58223807811737061       -4.6240717172622681E-002 -0.81170231103897095       0.58223807811737061     
         379  -3.3150870352983475E-002 -0.76130300760269165       0.64754819869995117       -3.3150870352983475E-002 -0.76130300760269165       0.64754819869995117     
         400  -1.9513886421918869E-002 -0.70697206258773804       0.70697224140167236       -1.9513886421918869E-002 -0.70697206258773804       0.70697224140167236     
          23  -3.3150427043437958E-002 -0.64754796028137207      -0.76130330562591553       -3.3150427043437958E-002 -0.64754796028137207      -0.76130330562591553     
          44  -6.0876481235027313E-002 -0.70579540729522705      -0.70579516887664795       -6.0876481235027313E-002 -0.70579540729522705      -0.70579516887664795     
          65  -8.8124334812164307E-002 -0.76150047779083252      -0.64214569330215454       -8.8124334812164307E-002 -0.76150047779083252      -0.64214569330215454     
          86 -0.11414548754692078      -0.81350857019424438      -0.57024085521697998      -0.11414548754692078      -0.81350857019424438      -0.57024085521697998     
         107 -0.13812835514545441      -0.86056393384933472      -0.49025523662567139      -0.13812835514545441      -0.86056393384933472      -0.49025523662567139     
         128 -0.15923878550529480      -0.90137112140655518      -0.40270715951919556      -0.15923878550529480      -0.90137112140655518      -0.40270715951919556     
         149 -0.17666724324226379      -0.93467843532562256      -0.30848813056945801      -0.17666724324226379      -0.93467843532562256      -0.30848813056945801     
         170 -0.18969734013080597      -0.95937073230743408      -0.20886063575744629      -0.18969734013080597      -0.95937073230743408      -0.20886063575744629     
         191 -0.19775892794132233      -0.97456580400466919      -0.10541773587465286      -0.19775892794132233      -0.97456580400466919      -0.10541773587465286     
         212 -0.20048858225345612      -0.97969609498977661       -2.7660047408062383E-007 -0.20048858225345612      -0.97969609498977661       -2.7660047408062383E-007
         233 -0.19775886833667755      -0.97456580400466919       0.10541768372058868      -0.19775886833667755      -0.97456580400466919       0.10541768372058868     
         254 -0.18969704210758209      -0.95937073230743408       0.20886056125164032      -0.18969704210758209      -0.95937073230743408       0.20886056125164032     
         275 -0.17666773498058319      -0.93467843532562256       0.30848777294158936      -0.17666773498058319      -0.93467843532562256       0.30848777294158936     
         296 -0.15923811495304108      -0.90137130022048950       0.40270701050758362      -0.15923811495304108      -0.90137130022048950       0.40270701050758362     
         317 -0.13812819123268127      -0.86056393384933472       0.49025523662567139      -0.13812819123268127      -0.86056393384933472       0.49025523662567139     
         338 -0.11414563655853271      -0.81350880861282349       0.57024049758911133      -0.11414563655853271      -0.81350880861282349       0.57024049758911133     
         359  -8.8124565780162811E-002 -0.76150041818618774       0.64214575290679932       -8.8124565780162811E-002 -0.76150041818618774       0.64214575290679932     
         380  -6.0877230018377304E-002 -0.70579516887664795       0.70579540729522705       -6.0877230018377304E-002 -0.70579516887664795       0.70579540729522705     
         401  -3.3150382339954376E-002 -0.64754819869995117       0.76130312681198120       -3.3150382339954376E-002 -0.64754819869995117       0.76130312681198120     
          24  -4.6239972114562988E-002 -0.58223849534988403      -0.81170207262039185       -4.6239972114562988E-002 -0.58223849534988403      -0.81170207262039185     
          45  -8.8124521076679230E-002 -0.64214563369750977      -0.76150053739547729       -8.8124521076679230E-002 -0.64214563369750977      -0.76150053739547729     
          66 -0.13027222454547882      -0.70108103752136230      -0.70108091831207275      -0.13027222454547882      -0.70108103752136230      -0.70108091831207275     
          87 -0.17147180438041687      -0.75762808322906494      -0.62975955009460449      -0.17147180438041687      -0.75762808322906494      -0.62975955009460449     
         108 -0.21029691398143768      -0.81011635065078735      -0.54725372791290283      -0.21029691398143768      -0.81011635065078735      -0.54725372791290283     
         129 -0.24516597390174866      -0.85669773817062378      -0.45383110642433167      -0.24516597390174866      -0.85669773817062378      -0.45383110642433167     
         150 -0.27446129918098450      -0.89547485113143921      -0.35042226314544678      -0.27446129918098450      -0.89547485113143921      -0.35042226314544678     
         171 -0.29666808247566223      -0.92467421293258667      -0.23867481946945190      -0.29666808247566223      -0.92467421293258667      -0.23867481946945190     
         192 -0.31054210662841797      -0.94283795356750488      -0.12091416865587234      -0.31054210662841797      -0.94283795356750488      -0.12091416865587234     
         213 -0.31526276469230652      -0.94900447130203247        0.0000000000000000      -0.31526276469230652      -0.94900447130203247        0.0000000000000000     
         234 -0.31054228544235229      -0.94283795356750488       0.12091385573148727      -0.31054228544235229      -0.94283795356750488       0.12091385573148727     
         255 -0.29666817188262939      -0.92467427253723145       0.23867458105087280      -0.29666817188262939      -0.92467427253723145       0.23867458105087280     
         276 -0.27446120977401733      -0.89547502994537354       0.35042193531990051      -0.27446120977401733      -0.89547502994537354       0.35042193531990051     
         297 -0.24516664445400238      -0.85669767856597900       0.45383077859878540      -0.24516664445400238      -0.85669767856597900       0.45383077859878540     
         318 -0.21029651165008545      -0.81011641025543213       0.54725390672683716      -0.21029651165008545      -0.81011641025543213       0.54725390672683716     
         339 -0.17147208750247955      -0.75762814283370972       0.62975937128067017      -0.17147208750247955      -0.75762814283370972       0.62975937128067017     
         360 -0.13027223944664001      -0.70108097791671753       0.70108097791671753      -0.13027223944664001      -0.70108097791671753       0.70108097791671753     
         381  -8.8123932480812073E-002 -0.64214611053466797       0.76150029897689819       -8.8123932480812073E-002 -0.64214611053466797       0.76150029897689819     
         402  -4.6240836381912231E-002 -0.58223831653594971       0.81170207262039185       -4.6240836381912231E-002 -0.58223831653594971       0.81170207262039185     
          25  -5.8465059846639633E-002 -0.51129007339477539      -0.85741722583770752       -5.8465059846639633E-002 -0.51129007339477539      -0.85741722583770752     
          46 -0.11414568871259689      -0.57024073600769043      -0.81350862979888916      -0.11414568871259689      -0.57024073600769043      -0.81350862979888916     
          67 -0.17147198319435120      -0.62975937128067017      -0.75762814283370972      -0.17147198319435120      -0.62975937128067017      -0.75762814283370972     
          88 -0.22880879044532776      -0.68834841251373291      -0.68834793567657471      -0.22880879044532776      -0.68834841251373291      -0.68834793567657471     
         109 -0.28405228257179260      -0.74408203363418579      -0.60469514131546021      -0.28405228257179260      -0.74408203363418579      -0.60469514131546021     
         130 -0.33470243215560913      -0.79467189311981201      -0.50642949342727661      -0.33470243215560913      -0.79467189311981201      -0.50642949342727661     
         151 -0.37803503870964050      -0.83762013912200928      -0.39431205391883850      -0.37803503870964050      -0.83762013912200928      -0.39431205391883850     
         172 -0.41136634349822998      -0.87047356367111206      -0.27028405666351318      -0.41136634349822998      -0.87047356367111206      -0.27028405666351318     
         193 -0.43240648508071899      -0.89113694429397583      -0.13747598230838776      -0.43240648508071899      -0.89113694429397583      -0.13747598230838776     
         214 -0.43960255384445190      -0.89819240570068359       -6.8857744395245390E-008 -0.43960255384445190      -0.89819240570068359       -6.8857744395245390E-008
         235 -0.43240615725517273      -0.89113700389862061       0.13747595250606537      -0.43240615725517273      -0.89113700389862061       0.13747595250606537     
         256 -0.41136640310287476      -0.87047374248504639       0.27028363943099976      -0.41136640310287476      -0.87047374248504639       0.27028363943099976     
         277 -0.37803468108177185      -0.83762031793594360       0.39431208372116089      -0.37803468108177185      -0.83762031793594360       0.39431208372116089     
         298 -0.33470299839973450      -0.79467165470123291       0.50642949342727661      -0.33470299839973450      -0.79467165470123291       0.50642949342727661     
         319 -0.28405225276947021      -0.74408227205276489       0.60469484329223633      -0.28405225276947021      -0.74408227205276489       0.60469484329223633     
         340 -0.22880898416042328      -0.68834847211837769       0.68834793567657471      -0.22880898416042328      -0.68834847211837769       0.68834793567657471     
         361 -0.17147259414196014      -0.62975966930389404       0.75762784481048584      -0.17147259414196014      -0.62975966930389404       0.75762784481048584     
         382 -0.11414483934640884      -0.57024109363555908       0.81350851058959961      -0.11414483934640884      -0.57024109363555908       0.81350851058959961     
         403  -5.8464605361223221E-002 -0.51128983497619629       0.85741740465164185       -5.8464605361223221E-002 -0.51128983497619629       0.85741740465164185     
          26  -6.9497689604759216E-002 -0.43509948253631592      -0.89769619703292847       -6.9497689604759216E-002 -0.43509948253631592      -0.89769619703292847     
          47 -0.13812868297100067      -0.49025559425354004      -0.86056375503540039      -0.13812868297100067      -0.49025559425354004      -0.86056375503540039     
          68 -0.21029631793498993      -0.54725408554077148      -0.81011629104614258      -0.21029631793498993      -0.54725408554077148      -0.81011629104614258     
          89 -0.28405177593231201      -0.60469549894332886      -0.74408191442489624      -0.28405177593231201      -0.60469549894332886      -0.74408191442489624     
         110 -0.35665014386177063      -0.66060614585876465      -0.66060596704483032      -0.35665014386177063      -0.66060614585876465      -0.66060596704483032     
         131 -0.42457407712936401      -0.71246021986007690      -0.55869245529174805      -0.42457407712936401      -0.71246021986007690      -0.55869245529174805     
         152 -0.48374295234680176      -0.75732886791229248      -0.43868637084960938      -0.48374295234680176      -0.75732886791229248      -0.43868637084960938     
         173 -0.52993446588516235      -0.79218792915344238      -0.30266767740249634      -0.52993446588516235      -0.79218792915344238      -0.30266767740249634     
         194 -0.55940109491348267      -0.81435489654541016      -0.15458530187606812      -0.55940109491348267      -0.81435489654541016      -0.15458530187606812     
         215 -0.56953531503677368      -0.82196688652038574       -3.3596427329030121E-007 -0.56953531503677368      -0.82196688652038574       -3.3596427329030121E-007
         236 -0.55940103530883789      -0.81435501575469971       0.15458498895168304      -0.55940103530883789      -0.81435501575469971       0.15458498895168304     
         257 -0.52993434667587280      -0.79218810796737671       0.30266749858856201      -0.52993434667587280      -0.79218810796737671       0.30266749858856201     
         278 -0.48374274373054504      -0.75732892751693726       0.43868663907051086      -0.48374274373054504      -0.75732892751693726       0.43868663907051086     
         299 -0.42457386851310730      -0.71246063709259033       0.55869215726852417      -0.42457386851310730      -0.71246063709259033       0.55869215726852417     
         320 -0.35664996504783630      -0.66060644388198853       0.66060572862625122      -0.35664996504783630      -0.66060644388198853       0.66060572862625122     
         341 -0.28405222296714783      -0.60469537973403931       0.74408191442489624      -0.28405222296714783      -0.60469537973403931       0.74408191442489624     
         362 -0.21029695868492126      -0.54725402593612671       0.81011623144149780      -0.21029695868492126      -0.54725402593612671       0.81011623144149780     
         383 -0.13812847435474396      -0.49025541543960571       0.86056381464004517      -0.13812847435474396      -0.49025541543960571       0.86056381464004517     
         404  -6.9497108459472656E-002 -0.43509972095489502       0.89769613742828369       -6.9497108459472656E-002 -0.43509972095489502       0.89769613742828369     
          27  -7.9026788473129272E-002 -0.35422226786613464      -0.93181622028350830       -7.9026788473129272E-002 -0.35422226786613464      -0.93181622028350830     
          48 -0.15923836827278137      -0.40270724892616272      -0.90137124061584473      -0.15923836827278137      -0.40270724892616272      -0.90137124061584473     
          69 -0.24516566097736359      -0.45383128523826599      -0.85669773817062378      -0.24516566097736359      -0.45383128523826599      -0.85669773817062378     
          90 -0.33470344543457031      -0.50642943382263184      -0.79467147588729858      -0.33470344543457031      -0.50642943382263184      -0.79467147588729858     
         111 -0.42457425594329834      -0.55869299173355103      -0.71245968341827393      -0.42457425594329834      -0.55869299173355103      -0.71245968341827393     
         132 -0.51025825738906860      -0.60812687873840332      -0.60812687873840332      -0.51025825738906860      -0.60812687873840332      -0.60812687873840332     
         153 -0.58618348836898804      -0.65166634321212769      -0.48137289285659790      -0.58618348836898804      -0.65166634321212769      -0.48137289285659790     
         174 -0.64630413055419922      -0.68599081039428711      -0.33422699570655823      -0.64630413055419922      -0.68599081039428711      -0.33422699570655823     
         195 -0.68504887819290161      -0.70804774761199951      -0.17139565944671631      -0.68504887819290161      -0.70804774761199951      -0.17139565944671631     
         216 -0.69844555854797363      -0.71566319465637207       -1.2350231770597020E-007 -0.69844555854797363      -0.71566319465637207       -1.2350231770597020E-007
         237 -0.68504905700683594      -0.70804756879806519       0.17139549553394318      -0.68504905700683594      -0.70804756879806519       0.17139549553394318     
         258 -0.64630430936813354      -0.68599075078964233       0.33422669768333435      -0.64630430936813354      -0.68599075078964233       0.33422669768333435     
         279 -0.58618384599685669      -0.65166616439819336       0.48137274384498596      -0.58618384599685669      -0.65166616439819336       0.48137274384498596     
         300 -0.51025861501693726      -0.60812687873840332       0.60812652111053467      -0.51025861501693726      -0.60812687873840332       0.60812652111053467     
         321 -0.42457395792007446      -0.55869269371032715       0.71246010065078735      -0.42457395792007446      -0.55869269371032715       0.71246010065078735     
         342 -0.33470299839973450      -0.50642961263656616       0.79467153549194336      -0.33470299839973450      -0.50642961263656616       0.79467153549194336     
         363 -0.24516656994819641      -0.45383128523826599       0.85669749975204468      -0.24516656994819641      -0.45383128523826599       0.85669749975204468     
         384 -0.15923860669136047      -0.40270709991455078       0.90137124061584473      -0.15923860669136047      -0.40270709991455078       0.90137124061584473     
         405  -7.9026363790035248E-002 -0.35422223806381226       0.93181616067886353       -7.9026363790035248E-002 -0.35422223806381226       0.93181616067886353     
          28  -8.6769342422485352E-002 -0.26936614513397217      -0.95912092924118042       -8.6769342422485352E-002 -0.26936614513397217      -0.95912092924118042     
          49 -0.17666761577129364      -0.30848827958106995      -0.93467831611633301      -0.17666761577129364      -0.30848827958106995      -0.93467831611633301     
          70 -0.27446144819259644      -0.35042226314544678      -0.89547485113143921      -0.27446144819259644      -0.35042226314544678      -0.89547485113143921     
          91 -0.37803468108177185      -0.39431211352348328      -0.83762025833129883      -0.37803468108177185      -0.39431211352348328      -0.83762025833129883     
         112 -0.48374253511428833      -0.43868708610534668      -0.75732874870300293      -0.48374253511428833      -0.43868708610534668      -0.75732874870300293     
         133 -0.58618372678756714      -0.48137301206588745      -0.65166604518890381      -0.58618372678756714      -0.48137301206588745      -0.65166604518890381     
         154 -0.67833012342453003      -0.51955187320709229      -0.51955175399780273      -0.67833012342453003      -0.51955187320709229      -0.51955175399780273     
         175 -0.75222092866897583      -0.55003988742828369      -0.36279436945915222      -0.75222092866897583      -0.55003988742828369      -0.36279436945915222     
         196 -0.80027693510055542      -0.56981450319290161      -0.18673023581504822      -0.80027693510055542      -0.56981450319290161      -0.18673023581504822     
         217 -0.81697320938110352      -0.57667559385299683       -9.1154774395363347E-008 -0.81697320938110352      -0.57667559385299683       -9.1154774395363347E-008
         238 -0.80027699470520020      -0.56981450319290161       0.18673011660575867      -0.80027699470520020      -0.56981450319290161       0.18673011660575867     
         259 -0.75222092866897583      -0.55003994703292847       0.36279439926147461      -0.75222092866897583      -0.55003994703292847       0.36279439926147461     
         280 -0.67833006381988525      -0.51955193281173706       0.51955181360244751      -0.67833006381988525      -0.51955193281173706       0.51955181360244751     
         301 -0.58618408441543579      -0.48137295246124268       0.65166574716567993      -0.58618408441543579      -0.48137295246124268       0.65166574716567993     
         322 -0.48374304175376892      -0.43868696689605713       0.75732851028442383      -0.48374304175376892      -0.43868696689605713       0.75732851028442383     
         343 -0.37803503870964050      -0.39431214332580566       0.83762007951736450      -0.37803503870964050      -0.39431214332580566       0.83762007951736450     
         364 -0.27446141839027405      -0.35042226314544678       0.89547479152679443      -0.27446141839027405      -0.35042226314544678       0.89547479152679443     
         385 -0.17666758596897125      -0.30848792195320129       0.93467849493026733      -0.17666758596897125      -0.30848792195320129       0.93467849493026733     
         406  -8.6769230663776398E-002 -0.26936614513397217       0.95912092924118042       -8.6769230663776398E-002 -0.26936614513397217       0.95912092924118042     
          29  -9.2485293745994568E-002 -0.18138182163238525      -0.97905421257019043       -9.2485293745994568E-002 -0.18138182163238525      -0.97905421257019043     
          50 -0.18969704210758209      -0.20886081457138062      -0.95937073230743408      -0.18969704210758209      -0.20886081457138062      -0.95937073230743408     
          71 -0.29666796326637268      -0.23867504298686981      -0.92467415332794189      -0.29666796326637268      -0.23867504298686981      -0.92467415332794189     
          92 -0.41136628389358521      -0.27028417587280273      -0.87047356367111206      -0.41136628389358521      -0.27028417587280273      -0.87047356367111206     
         113 -0.52993482351303101      -0.30266791582107544      -0.79218763113021851      -0.52993482351303101      -0.30266791582107544      -0.79218763113021851     
         134 -0.64630460739135742      -0.33422690629959106      -0.68599039316177368      -0.64630460739135742      -0.33422690629959106      -0.68599039316177368     
         155 -0.75222092866897583      -0.36279445886611938      -0.55003988742828369      -0.75222092866897583      -0.36279445886611938      -0.55003988742828369     
         176 -0.83800679445266724      -0.38583973050117493      -0.38583970069885254      -0.83800679445266724      -0.38583973050117493      -0.38583970069885254     
         197 -0.89420819282531738      -0.40089747309684753      -0.19918084144592285      -0.89420819282531738      -0.40089747309684753      -0.19918084144592285     
         218 -0.91380995512008667      -0.40614205598831177       -3.0036623854812206E-008 -0.91380995512008667      -0.40614205598831177       -3.0036623854812206E-008
         239 -0.89420813322067261      -0.40089753270149231       0.19918073713779449      -0.89420813322067261      -0.40089753270149231       0.19918073713779449     
         260 -0.83800697326660156      -0.38583979010581970       0.38583931326866150      -0.83800697326660156      -0.38583979010581970       0.38583931326866150     
         281 -0.75222086906433105      -0.36279466748237610       0.55003976821899414      -0.75222086906433105      -0.36279466748237610       0.55003976821899414     
         302 -0.64630448818206787      -0.33422729372978210       0.68599027395248413      -0.64630448818206787      -0.33422729372978210       0.68599027395248413     
         323 -0.52993452548980713      -0.30266782641410828       0.79218786954879761      -0.52993452548980713      -0.30266782641410828       0.79218786954879761     
         344 -0.41136640310287476      -0.27028378844261169       0.87047368288040161      -0.41136640310287476      -0.27028378844261169       0.87047368288040161     
         365 -0.29666852951049805      -0.23867478966712952       0.92467409372329712      -0.29666852951049805      -0.23867478966712952       0.92467409372329712     
         386 -0.18969717621803284      -0.20886051654815674       0.95937073230743408      -0.18969717621803284      -0.20886051654815674       0.95937073230743408     
         407  -9.2485308647155762E-002 -0.18138180673122406       0.97905421257019043       -9.2485308647155762E-002 -0.18138180673122406       0.97905421257019043     
          30  -9.5990985631942749E-002  -9.1241002082824707E-002 -0.99119162559509277       -9.5990985631942749E-002  -9.1241002082824707E-002 -0.99119162559509277     
          51 -0.19775857031345367      -0.10541775077581406      -0.97456586360931396      -0.19775857031345367      -0.10541775077581406      -0.97456586360931396     
          72 -0.31054240465164185      -0.12091406434774399      -0.94283783435821533      -0.31054240465164185      -0.12091406434774399      -0.94283783435821533     
          93 -0.43240642547607422      -0.13747571408748627      -0.89113700389862061      -0.43240642547607422      -0.13747571408748627      -0.89113700389862061     
         114 -0.55940145254135132      -0.15458483994007111      -0.81435465812683105      -0.55940145254135132      -0.15458483994007111      -0.81435465812683105     
         135 -0.68504923582077026      -0.17139598727226257      -0.70804733037948608      -0.68504923582077026      -0.17139598727226257      -0.70804733037948608     
         156 -0.80027699470520020      -0.18673029541969299      -0.56981456279754639      -0.80027699470520020      -0.18673029541969299      -0.56981456279754639     
         177 -0.89420825242996216      -0.19918087124824524      -0.40089729428291321      -0.89420825242996216      -0.19918087124824524      -0.40089729428291321     
         198 -0.95603764057159424      -0.20735476911067963      -0.20735479891300201      -0.95603764057159424      -0.20735476911067963      -0.20735479891300201     
         219 -0.97765642404556274      -0.21020919084548950       -1.5050750334921759E-007 -0.97765642404556274      -0.21020919084548950       -1.5050750334921759E-007
         240 -0.95603758096694946      -0.20735511183738708       0.20735475420951843      -0.95603758096694946      -0.20735511183738708       0.20735475420951843     
         261 -0.89420825242996216      -0.19918091595172882       0.40089723467826843      -0.89420825242996216      -0.19918091595172882       0.40089723467826843     
         282 -0.80027717351913452      -0.18673002719879150       0.56981438398361206      -0.80027717351913452      -0.18673002719879150       0.56981438398361206     
         303 -0.68504947423934937      -0.17139564454555511       0.70804721117019653      -0.68504947423934937      -0.17139564454555511       0.70804721117019653     
         324 -0.55940121412277222      -0.15458451211452484       0.81435489654541016      -0.55940121412277222      -0.15458451211452484       0.81435489654541016     
         345 -0.43240648508071899      -0.13747604191303253       0.89113688468933105      -0.43240648508071899      -0.13747604191303253       0.89113688468933105     
         366 -0.31054252386093140      -0.12091394513845444       0.94283783435821533      -0.31054252386093140      -0.12091394513845444       0.94283783435821533     
         387 -0.19775868952274323      -0.10541776567697525       0.97456586360931396      -0.19775868952274323      -0.10541776567697525       0.97456586360931396     
         408  -9.5991246402263641E-002  -9.1241002082824707E-002  0.99119156599044800       -9.5991246402263641E-002  -9.1241002082824707E-002  0.99119156599044800     
          31  -9.7172468900680542E-002   0.0000000000000000      -0.99526757001876831       -9.7172468900680542E-002   0.0000000000000000      -0.99526757001876831     
          52 -0.20048828423023224       -3.3699976142997912E-008 -0.97969615459442139      -0.20048828423023224       -3.3699976142997912E-008 -0.97969615459442139     
          73 -0.31526306271553040        0.0000000000000000      -0.94900435209274292      -0.31526306271553040        0.0000000000000000      -0.94900435209274292     
          94 -0.43960291147232056        0.0000000000000000      -0.89819216728210449      -0.43960291147232056        0.0000000000000000      -0.89819216728210449     
         115 -0.56953543424606323       -8.4751768270052708E-008 -0.82196682691574097      -0.56953543424606323       -8.4751768270052708E-008 -0.82196682691574097     
